origin,destination,distance
West Toronto (High Park / The Junction South),Central Toronto (Forest Hill North & West),5.75613622380399
West Toronto (Parkdale / Roncesvalles Village),Central Toronto (Forest Hill North & West),6.398655033642697
West Toronto (Bloor West Village / Swansea),Central Toronto (Forest Hill North & West),7.609720848140342
Queen's Park Ontario Provincial Government,Central Toronto (Forest Hill North & West),4.06332575616448
East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),Central Toronto (Forest Hill North & West),15.974065363537632
Etobicoke (New Toronto / Mimico South / Humber Bay Shores),Central Toronto (Forest Hill North & West),12.238326435673716
Etobicoke (Alderwood / Long Branch),Central Toronto (Forest Hill North & West),14.724491894503569
Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Central Toronto (Forest Hill North & West),9.16137068216353
Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),Central Toronto (Forest Hill North & West),9.705806835348824
Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),Central Toronto (Forest Hill North & West),11.924828497320798
Etobicoke (Islington Avenue),Central Toronto (Forest Hill North & West),9.936891886254728
Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),Central Toronto (Forest Hill North & West),12.349616433512834
Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),Central Toronto (Forest Hill North & West),14.494151437988185
North York (Humber Summit),Central Toronto (Forest Hill North & West),13.572035677118187
North York (Humberlea / Emery),Central Toronto (Forest Hill North & West),11.214864265479209
Weston,Central Toronto (Forest Hill North & West),8.51661104735721
Etobicoke (Westmount),Central Toronto (Forest Hill North & West),9.673495667115967
Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),Central Toronto (Forest Hill North & West),11.778700933797344
Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),Central Toronto (Forest Hill North & West),15.033115828956072
Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),Central Toronto (Forest Hill North & West),14.516088592788483
Downtown Toronto (University of Toronto / Harbord),Central Toronto (The Annex / North Midtown / Yorkville),1.2508598225067682
Downtown Toronto (Kensington Market / Chinatown / Grange Park),Central Toronto (The Annex / North Midtown / Yorkville),2.216250449000474
Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),Central Toronto (The Annex / North Midtown / Yorkville),3.705674935374345
Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),Central Toronto (The Annex / North Midtown / Yorkville),3.877382803974567
Downtown Toronto (Underground city),Central Toronto (The Annex / North Midtown / Yorkville),3.2046113876170197
North York (Lawrence Manor / Lawrence Heights),Central Toronto (The Annex / North Midtown / Yorkville),6.598529838224161
North York (Glencairn),Central Toronto (The Annex / North Midtown / Yorkville),5.240294811230213
York (Cedarvale),Central Toronto (The Annex / North Midtown / Yorkville),2.9573203886894
York (Fairbank / Oakwood),Central Toronto (The Annex / North Midtown / Yorkville),4.159452563868766
Downtown Toronto (Christie),Central Toronto (The Annex / North Midtown / Yorkville),1.4888989058202724
West Toronto (Dufferin / Dovercourt Village),Central Toronto (The Annex / North Midtown / Yorkville),2.902093877903503
West Toronto (Rua Aþores / Trinity),Central Toronto (The Annex / North Midtown / Yorkville),3.0672338011494107
West Toronto (Brockton / Parkdale Village / Exhibition Place),Central Toronto (The Annex / North Midtown / Yorkville),4.470625652257671
North York (North Park / Maple Leaf Park / Upwood Park),Central Toronto (The Annex / North Midtown / Yorkville),8.052490759923293
York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),Central Toronto (The Annex / North Midtown / Yorkville),6.966936255105018
York (Runnymede / The Junction North),Central Toronto (The Annex / North Midtown / Yorkville),6.467544307230918
West Toronto (High Park / The Junction South),Central Toronto (The Annex / North Midtown / Yorkville),5.025715247979778
West Toronto (Parkdale / Roncesvalles Village),Central Toronto (The Annex / North Midtown / Yorkville),4.909082807984076
West Toronto (Bloor West Village / Swansea),Central Toronto (The Annex / North Midtown / Yorkville),6.847991561269735
Queen's Park Ontario Provincial Government,Central Toronto (The Annex / North Midtown / Yorkville),1.5795203516743455
East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),Central Toronto (The Annex / North Midtown / Yorkville),17.093202811434676
Etobicoke (New Toronto / Mimico South / Humber Bay Shores),Central Toronto (The Annex / North Midtown / Yorkville),10.768418843706323
Etobicoke (Alderwood / Long Branch),Central Toronto (The Annex / North Midtown / Yorkville),13.57299040068557
Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Central Toronto (The Annex / North Midtown / Yorkville),8.717642109184377
Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),Central Toronto (The Annex / North Midtown / Yorkville),8.589656267205827
Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),Central Toronto (The Annex / North Midtown / Yorkville),11.003867570104605
Etobicoke (Islington Avenue),Central Toronto (The Annex / North Midtown / Yorkville),10.063408628547156
Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),Central Toronto (The Annex / North Midtown / Yorkville),12.194971563580513
Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),Central Toronto (The Annex / North Midtown / Yorkville),14.324392792303899
North York (Humber Summit),Central Toronto (The Annex / North Midtown / Yorkville),15.590748961743364
North York (Humberlea / Emery),Central Toronto (The Annex / North Midtown / Yorkville),13.024709171026423
Weston,Central Toronto (The Annex / North Midtown / Yorkville),9.844221121149147
Etobicoke (Westmount),Central Toronto (The Annex / North Midtown / Yorkville),10.624360676972676
Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),Central Toronto (The Annex / North Midtown / Yorkville),12.569930009636549
Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),Central Toronto (The Annex / North Midtown / Yorkville),16.699385576079248
Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),Central Toronto (The Annex / North Midtown / Yorkville),15.734881437151541
Downtown Toronto (Kensington Market / Chinatown / Grange Park),Downtown Toronto (University of Toronto / Harbord),0.9811915757467797
Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),Downtown Toronto (University of Toronto / Harbord),2.50271709139124
Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),Downtown Toronto (University of Toronto / Harbord),2.673399536687386
Downtown Toronto (Underground city),Downtown Toronto (University of Toronto / Harbord),2.0152908232556057
North York (Lawrence Manor / Lawrence Heights),Downtown Toronto (University of Toronto / Harbord),7.804100164854817
North York (Glencairn),Downtown Toronto (University of Toronto / Harbord),6.396255154375222
York (Cedarvale),Downtown Toronto (University of Toronto / Harbord),4.091001135456009
York (Fairbank / Oakwood),Downtown Toronto (University of Toronto / Harbord),5.084019524273857
Downtown Toronto (Christie),Downtown Toronto (University of Toronto / Harbord),1.853472833496209
West Toronto (Dufferin / Dovercourt Village),Downtown Toronto (University of Toronto / Harbord),3.1584001230377745
West Toronto (Rua Aþores / Trinity),Downtown Toronto (University of Toronto / Harbord),2.254213653075047
West Toronto (Brockton / Parkdale Village / Exhibition Place),Downtown Toronto (University of Toronto / Harbord),3.723544857103271
North York (North Park / Maple Leaf Park / Upwood Park),Downtown Toronto (University of Toronto / Harbord),9.066518668241722
York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),Downtown Toronto (University of Toronto / Harbord),7.775159620242362
York (Runnymede / The Junction North),Downtown Toronto (University of Toronto / Harbord),6.9794006991895685
West Toronto (High Park / The Junction South),Downtown Toronto (University of Toronto / Harbord),5.2033832907131945
West Toronto (Parkdale / Roncesvalles Village),Downtown Toronto (University of Toronto / Harbord),4.649895537815623
West Toronto (Bloor West Village / Swansea),Downtown Toronto (University of Toronto / Harbord),6.889621333248871
Queen's Park Ontario Provincial Government,Downtown Toronto (University of Toronto / Harbord),0.7995185127710429
East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),Downtown Toronto (University of Toronto / Harbord),17.678870900010672
Etobicoke (New Toronto / Mimico South / Humber Bay Shores),Downtown Toronto (University of Toronto / Harbord),10.301726374014564
Etobicoke (Alderwood / Long Branch),Downtown Toronto (University of Toronto / Harbord),13.243635581947622
Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Downtown Toronto (University of Toronto / Harbord),8.847255996897948
Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),Downtown Toronto (University of Toronto / Harbord),8.37255855533528
Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),Downtown Toronto (University of Toronto / Harbord),10.83511095615816
Etobicoke (Islington Avenue),Downtown Toronto (University of Toronto / Harbord),10.423168839454453
Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),Downtown Toronto (University of Toronto / Harbord),12.385594399953572
Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),Downtown Toronto (University of Toronto / Harbord),14.47889350879053
North York (Humber Summit),Downtown Toronto (University of Toronto / Harbord),16.642109309337545
North York (Humberlea / Emery),Downtown Toronto (University of Toronto / Harbord),14.013334174008971
Weston,Downtown Toronto (University of Toronto / Harbord),10.691957186378154
Etobicoke (Westmount),Downtown Toronto (University of Toronto / Harbord),11.317826385260028
Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),Downtown Toronto (University of Toronto / Harbord),13.171451683472048
Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),Downtown Toronto (University of Toronto / Harbord),17.615605356166075
Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),Downtown Toronto (University of Toronto / Harbord),16.48083654960233
Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),Downtown Toronto (Kensington Market / Chinatown / Grange Park),1.5295011915777443
Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),Downtown Toronto (Kensington Market / Chinatown / Grange Park),1.9232713470823959
Downtown Toronto (Underground city),Downtown Toronto (Kensington Market / Chinatown / Grange Park),1.360887648639292
North York (Lawrence Manor / Lawrence Heights),Downtown Toronto (Kensington Market / Chinatown / Grange Park),8.683148832671751
North York (Glencairn),Downtown Toronto (Kensington Market / Chinatown / Grange Park),7.230897723483928
York (Cedarvale),Downtown Toronto (Kensington Market / Chinatown / Grange Park),4.929127410312104
York (Fairbank / Oakwood),Downtown Toronto (Kensington Market / Chinatown / Grange Park),5.751169739102144
Downtown Toronto (Christie),Downtown Toronto (Kensington Market / Chinatown / Grange Park),2.414037555904018
West Toronto (Dufferin / Dovercourt Village),Downtown Toronto (Kensington Market / Chinatown / Grange Park),3.458456176236586
West Toronto (Rua Aþores / Trinity),Downtown Toronto (Kensington Market / Chinatown / Grange Park),1.7388260641708817
West Toronto (Brockton / Parkdale Village / Exhibition Place),Downtown Toronto (Kensington Market / Chinatown / Grange Park),3.137055305141965
North York (North Park / Maple Leaf Park / Upwood Park),Downtown Toronto (Kensington Market / Chinatown / Grange Park),9.75977135348646
York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),Downtown Toronto (Kensington Market / Chinatown / Grange Park),8.31102459802098
York (Runnymede / The Junction North),Downtown Toronto (Kensington Market / Chinatown / Grange Park),7.2981863545694905
West Toronto (High Park / The Junction South),Downtown Toronto (Kensington Market / Chinatown / Grange Park),5.317157695835639
